day,max_peak,multi,aggregation_interval,aggregation_type,C,C_reference,R,R_rel,q0,q10,q25,q50,q75,q90,q100,mean,std,var,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft1n,fft2n,fft3n,fft4n,fft5n,fft6n,fft7n,fft8n,fft9n,fft10n,fft11n,fft12n
86,38,1,2700,0,-0,-0,0,0,4.69333327,4.80800006,5.12500004,11.3359999,14.6864998,17.7818001,18.03,10.8631354,4.88661571,23.8790131,2.46644213,1.2746244,1.07079726,0.836060627,1.1852811,0.840271545,1.03166121,1.20869232,0.879822944,0,0,0,1,0.516786663,0.434146517,0.338974354,0.480563109,0.340681638,0.418279108,0.490055009,0.356717449,0,0,0
86,38,1,3600,0,-0,-0,0,0,4.69333327,4.91500007,5.29666668,11.371,11.6439999,16.7708,17.4983334,10.1330416,3.96079178,15.6878715,1.67954829,1.68190951,1.08901526,1.01201325,0.910885773,1.62145053,0.390180534,0,0,0,0,0,0.998596108,1,0.647487428,0.60170493,0.541578346,0.964053367,0.231986638,0,0,0,0,0
87,38,1,5,0,-0,-0,0,0,4.63,4.84599991,5.39666677,11.3320002,12.0699997,17.8360001,22.2399998,11.0768982,4.54580593,20.6643515,0.0924374454,0.0170415505,0.0101575551,0.00640311841,0.00485187058,0.0040425516,0.00320375097,0.00258114001,0.00223326999,0.00193450453,0.0016831264,0.00160768582,1,0.184357653,0.109885719,0.0692697465,0.0524881509,0.0437328356,0.034658584,0.0279230998,0.0241597978,0.0209277152,0.0182082747,0.0173921489
87,38,1,10,0,-0,-0,0,0,4.63,4.84599994,5.39433339,11.3318334,12.0599999,17.8359999,21.6733332,11.0781387,4.54623525,20.6682549,0.144529413,0.040213937,0.0209501809,0.0132425685,0.0112709184,0.00926197912,0.00721493514,0.00627343699,0.00576905177,0.00529481411,0.00519876638,0.00504797408,1,0.278240507,0.144954446,0.0916254226,0.0779835619,0.0640836972,0.0499201858,0.0434059536,0.0399161088,0.0366348552,0.0359703003,0.0349269674
87,38,1,30,0,-0,-0,0,0,4.63999999,4.84816664,5.36583334,11.3300002,12.0699998,17.8363335,21.6733332,11.0720441,4.54594112,20.6655807,0.28435668,0.0858123931,0.0639299451,0.0492565627,0.0381612111,0.0349162305,0.026748081,0.0235408529,0.0196770629,0.0177933999,0.0188009875,0.0182596234,1,0.301777307,0.224823082,0.17322105,0.134201916,0.122790259,0.0940652459,0.0827863545,0.0691985251,0.0625742285,0.0661176221,0.0642138016
87,38,1,60,0,-0,-0,0,0,4.64999998,4.85183327,5.36583334,11.3338334,12.1760001,17.8540002,21.0899998,11.0899236,4.56468481,20.8363474,0.387064158,0.181405689,0.0877677118,0.0917660867,0.0645947418,0.068498523,0.0534965981,0.0508453184,0.0458518876,0.0436401618,0.0466631999,0.0453465423,1,0.468670853,0.226752361,0.237082367,0.166883811,0.176969429,0.13821119,0.131361474,0.118460691,0.112746584,0.120556758,0.117155106
87,38,1,300,0,-0,-0,0,0,4.66799996,4.88059998,5.38016672,11.3283335,12.139,17.8460003,20.7199998,11.1368437,4.56478869,20.8372958,0.732474561,0.209153491,0.126696421,0.276034182,0.817712558,0.243048284,0.193364639,0.146230119,0.253294838,0.24592722,0.122641338,0.053930047,0.89576044,0.255778744,0.154940045,0.33756872,1,0.297229486,0.236470184,0.178828266,0.309760239,0.300750206,0.149980989,0.0659523282
87,38,1,900,0,-0,-0,0,0,4.68500004,4.88,6.37833322,11.3483334,11.9474999,17.8480004,20.392,11.1637569,4.5534613,20.7340098,1.42535599,0.466855704,0.431986261,0.357158405,0.341805689,0.375320357,0.593321374,0.91473599,1.00654415,0.545012908,0,0,1,0.327536214,0.303072541,0.250574879,0.239803735,0.263316925,0.416261887,0.641759671,0.706170362,0.382369676,0,0
87,38,1,1800,0,-0,-0,0,0,4.79333329,4.86600001,6.29800007,11.4150001,12.9341665,17.8485,20.392,11.318625,4.68638248,21.9621807,1.84727911,1.50271663,0.617210001,1.2518234,0.865120935,0.602939907,0.716648804,0.249300005,0.34223608,0,0,0,1,0.813475681,0.334118433,0.677657965,0.468321723,0.326393507,0.387948308,0.134955245,0.185264955,0,0,0
87,38,1,2700,0,-0,-0,0,0,4.74333322,4.96699991,11.0006668,11.325,11.8849998,17.7649999,19.4183329,11.6110208,4.24254699,17.9992049,1.69003068,1.22429996,1.38814109,1.5705708,0.542461905,0.706300946,1.50247413,0.858439043,0.0962499902,0,0,0,1,0.724424699,0.82137035,0.929314964,0.320977549,0.417921968,0.889021809,0.507942876,0.0569516231,0,0,0
87,38,1,3600,0,-0,-0,0,0,4.84333324,4.89180007,9.25299997,11.4070001,14.5766667,18.5468331,20.392,11.6611111,4.78620528,22.907761,2.32044067,0.564480168,2.41605988,0.808356378,0.960407177,1.36756446,0.582722223,0,0,0,0,0,0.960423493,0.233636663,1,0.334576301,0.397509674,0.566030864,0.241186995,0,0,0,0,0
88,38,1,5,0,-0,-0,0,0,4.63,4.82999992,5.31999996,11.3866667,12.0965,17.7245999,21.96,10.9750014,4.49147857,20.1733797,0.0853911126,0.0163817898,0.00976886041,0.00665931372,0.0049483801,0.00428175276,0.00334890213,0.00280338154,0.00240150615,0.00218263663,0.0020189735,0.0019291003,1,0.191844202,0.114401372,0.0779860282,0.0579495916,0.0501428384,0.039218392,0.0328298983,0.0281236077,0.025560466,0.0236438365,0.0225913475
88,38,1,10,0,-0,-0,0,0,4.63,4.82999992,5.31999993,11.3883333,12.0983333,17.725,21.96,10.976666,4.49277978,20.1850702,0.133365718,0.0374263058,0.0192814297,0.0137895802,0.0110498623,0.00901766427,0.00774906637,0.00654314149,0.00596997438,0.00565628683,0.00565901281,0.00536790697,1,0.280629134,0.144575608,0.103396739,0.0828538435,0.0676160593,0.0581038854,0.049061645,0.0447639355,0.0424118502,0.0424322901,0.0402495264
88,38,1,30,0,-0,-0,0,0,4.63333333,4.83083332,5.3145,11.3899999,12.1255001,17.7220001,21.39,10.9734168,4.49696544,20.2226982,0.255796465,0.0819027604,0.0619910356,0.0445162662,0.0412559533,0.0326908369,0.0245767068,0.0221876619,0.0190096227,0.0182839413,0.0198741041,0.0181252708,1,0.320187225,0.242345161,0.174030029,0.161284298,0.12780019,0.0960791494,0.0867395172,0.0743154236,0.0714784753,0.0776949913,0.0708581754
88,38,1,60,0,-0,-0,0,0,4.63666666,4.82383326,5.30350007,11.3940001,12.138,17.7193334,21.39,10.9741787,4.49665815,20.2199345,0.337137611,0.173536639,0.0940433853,0.0747686053,0.0689399525,0.0611246283,0.0523370296,0.0468111714,0.0525653144,0.0422941664,0.0430616432,0.0447181823,1,0.514735328,0.278946585,0.221774738,0.204486092,0.181304685,0.155239368,0.138848855,0.155916494,0.125450751,0.1277272,0.13264074
88,38,1,300,0,-0,-0,0,0,4.63999999,4.84149995,5.37100006,11.41,12.043,17.7387999,20.3540002,11.0134595,4.46419315,19.9290205,0.778915327,0.183684845,0.170304972,0.169947006,0.790813301,0.196557413,0.145793748,0.147803774,0.266759099,0.237217909,0.121438894,0.189871242,0.984954762,0.232273338,0.215354208,0.214901552,1,0.24855097,0.184359252,0.186900972,0.337322473,0.29996702,0.153562028,0.240096167
